District,Sector,Cell,Village,Activity,MIN,AVG,MAX
Gasabo,Gatsata,Nyamabuye,Gashubi,LowRiseResidential,7775,9310,28899
Gasabo,Gatsata,Nyamabuye,Gashubi,VacantLand,17368,18839,36746
Gasabo,Gatsata,Nyamabuye,Gisiza,,3330,8883,25856
Gasabo,Gatsata,Nyamabuye,Gisiza,FarmLand(General),3593,6331,19184
Gasabo,Gatsata,Nyamabuye,Gisiza,LowRiseResidential,4874,6125,23046
Gasabo,Gatsata,Nyamabuye,Gisiza,Plantation,3330,5868,25856
Gasabo,Gatsata,Nyamabuye,Gisiza,Wetland,8321,17208,25088
Gasabo,Gatsata,Nyamabuye,Hanika,,3666,8591,36746
Gasabo,Gatsata,Nyamabuye,Hanika,ExistingForest,3813,4402,17341
Gasabo,Gatsata,Nyamabuye,Hanika,FarmLand(General),3666,7315,34591
Gasabo,Gatsata,Nyamabuye,Hanika,LowRiseResidential,5001,5282,17513
Gasabo,Gatsata,Nyamabuye,Hanika,VacantLand,15618,17368,36746
Gasabo,Gatsata,Nyamabuye,Juru,,4565,7307,18700
Gasabo,Gatsata,Nyamabuye,Juru,ExistingForest,5161,6973,15759
Gasabo,Gatsata,Nyamabuye,Juru,LowRiseResidential,5789,7217,18700
Gasabo,Gatsata,Nyamabuye,Juru,Plantation,4565,7730,15089
Gasabo,Gatsata,Nyamabuye,Kibaya,,4882,10044,21384
Gasabo,Gatsata,Nyamabuye,Kibaya,LowRiseResidential,4882,7564,19889
Gasabo,Gatsata,Nyamabuye,Kibaya,Wetland,10422,12525,21384
Gasabo,Gatsata,Nyamabuye,Mpakabavu,,3099,10489,36746
Gasabo,Gatsata,Nyamabuye,Mpakabavu,ExistingForest,3815,4810,15654
Gasabo,Gatsata,Nyamabuye,Mpakabavu,LowRiseResidential,3099,9290,19541
Gasabo,Gatsata,Nyamabuye,Mpakabavu,VacantLand,11713,17368,36746
Gasabo,Gatsata,Nyamabuye,Musango,,3554,6570,14779
Gasabo,Gatsata,Nyamabuye,Musango,GovernmentOffice,7037,7495,12344
Gasabo,Gatsata,Nyamabuye,Musango,HealthFacilities,7035,7493,13742
Gasabo,Gatsata,Nyamabuye,Musango,LowRiseResidential,3554,4721,14779
Gasabo,Gatsata,Nyamabuye,Ndengo,,7766,16684,36746
Gasabo,Gatsata,Nyamabuye,Ndengo,LowRiseResidential,7766,11301,25562
Gasabo,Gatsata,Nyamabuye,Ndengo,VacantLand,17368,22067,36746
Gasabo,Gatsata,Nyamabuye,Nyakabande,,7468,14119,36746
Gasabo,Gatsata,Nyamabuye,Nyakabande,LowRiseResidential,7468,7623,21580
Gasabo,Gatsata,Nyamabuye,Nyakabande,VacantLand,15956,17368,36746
Gasabo,Gatsata,Nyamabuye,Nyakabande,Wetland,14363,17368,36746
Gasabo,Gatsata,Nyamabuye,Nyakanunga,,2992,10367,36746
Gasabo,Gatsata,Nyamabuye,Nyakanunga,ExistingForest,2992,5482,15065
Gasabo,Gatsata,Nyamabuye,Nyakanunga,LowRiseResidential,3604,5255,15227
Gasabo,Gatsata,Nyamabuye,Nyakanunga,VacantLand,17368,20363,36746
Gasabo,Gatsata,Nyamabuye,Rubonobono,,4024,12492,36746
Gasabo,Gatsata,Nyamabuye,Rubonobono,LowRiseResidential,4117,9863,26350
Gasabo,Gatsata,Nyamabuye,Rubonobono,VacantLand,17368,19748,36746
Gasabo,Gatsata,Nyamabuye,Rubonobono,Wetland,4024,7865,25137
Gasabo,Gatsata,Nyamabuye,Runyonza,,4381,5927,19441
Gasabo,Gatsata,Nyamabuye,Runyonza,ExistingForest,4438,4510,13231
Gasabo,Gatsata,Nyamabuye,Runyonza,LowRiseResidential,4748,8821,19441
Gasabo,Gatsata,Nyamabuye,Runyonza,Wetland,4381,4452,18802
Gasabo,Gatsata,Nyamabuye,Rusoro,,4951,12946,36746
Gasabo,Gatsata,Nyamabuye,Rusoro,LowRiseResidential,4951,9489,25332
Gasabo,Gatsata,Nyamabuye,Rusoro,Plantation,5514,7743,17327
Gasabo,Gatsata,Nyamabuye,Rusoro,VacantLand,17368,21605,36746
Gasabo,Gatsata,Nyamabuye,Ruvumero,,6669,14684,36746
Gasabo,Gatsata,Nyamabuye,Ruvumero,CivicFacilities,17368,21667,36746
Gasabo,Gatsata,Nyamabuye,Ruvumero,LowRiseResidential,6669,7701,18490
Gasabo,Gatsata,Nyamabuye,Rwakarihejuru,,17368,22993,36746
Gasabo,Gatsata,Nyamabuye,Rwakarihejuru,FarmLand(General),17368,22993,36746
Gasabo,Gatsata,Nyamabuye,Uwagatovu,,4059,13691,36746
Gasabo,Gatsata,Nyamabuye,Uwagatovu,LowRiseResidential,4059,4724,13056
Gasabo,Gatsata,Nyamabuye,Uwagatovu,VacantLand,17368,22658,36746
Gasabo,Gatsata,Nyamugari,,,2485,9395,41110
Gasabo,Gatsata,Nyamugari,Agataramo,,2678,12458,39431
Gasabo,Gatsata,Nyamugari,Agataramo,ExistingForest,14601,15233,36867
Gasabo,Gatsata,Nyamugari,Agataramo,FarmLand(General),2678,10199,39431
Gasabo,Gatsata,Nyamugari,Agataramo,LowRiseResidential,4611,7132,15409
Gasabo,Gatsata,Nyamugari,Agataramo,Plantation,3247,12362,13948
Gasabo,Gatsata,Nyamugari,Agataramo,VacantLand,16771,17368,36746
Gasabo,Gatsata,Nyamugari,Akamwunguzi,,6404,11116,36746
Gasabo,Gatsata,Nyamugari,Akamwunguzi,EducationInstitution,17368,18010,36746
Gasabo,Gatsata,Nyamugari,Akamwunguzi,FarmLand(General),7101,7971,19943
Gasabo,Gatsata,Nyamugari,Akamwunguzi,Hotel,7723,9203,15275
Gasabo,Gatsata,Nyamugari,Akamwunguzi,LowRiseResidential,6404,9279,18675
Gasabo,Gatsata,Nyamugari,Akarubimbura,,4269,7010,32331
Gasabo,Gatsata,Nyamugari,Akarubimbura,FarmLand(General),7004,7180,32331
Gasabo,Gatsata,Nyamugari,Akarubimbura,LowRiseResidential,5737,7225,16001
Gasabo,Gatsata,Nyamugari,Akarubimbura,Warehousing,5221,6206,12794
Gasabo,Gatsata,Nyamugari,Akarubimbura,Wetland,4269,7427,12695
Gasabo,Gatsata,Nyamugari,Akisoko,,6321,7783,17828
Gasabo,Gatsata,Nyamugari,Akisoko,FarmLand(General),7285,7453,17464
Gasabo,Gatsata,Nyamugari,Akisoko,HeavyIndustrial,6885,8202,17828
Gasabo,Gatsata,Nyamugari,Akisoko,LowRiseResidential,6321,7695,16495
Gasabo,Gatsata,Nyamugari,Amarembo,,6329,7080,18257
Gasabo,Gatsata,Nyamugari,Amarembo,FarmLand(General),6329,6829,18257
Gasabo,Gatsata,Nyamugari,Amarembo,LowRiseResidential,6634,7331,18179
Gasabo,Gatsata,Nyamugari,Amizero,,7465,8928,18094
Gasabo,Gatsata,Nyamugari,Amizero,LowRiseResidential,7465,8928,18094
Gasabo,Gatsata,Nyamugari,Bwiza,,3248,8242,41110
Gasabo,Gatsata,Nyamugari,Bwiza,ExistingForest,3665,8480,26890
Gasabo,Gatsata,Nyamugari,Bwiza,FarmLand(General),3641,5599,21935
Gasabo,Gatsata,Nyamugari,Bwiza,LowRiseResidential,4694,4768,16238
Gasabo,Gatsata,Nyamugari,Bwiza,Plantation,3248,4995,41110
Gasabo,Gatsata,Nyamugari,Bwiza,VacantLand,13195,17368,36746
Gasabo,Gatsata,Nyamugari,Ihuriro,,2485,8834,39716
Gasabo,Gatsata,Nyamugari,Ihuriro,ExistingForest,3477,17923,39716
Gasabo,Gatsata,Nyamugari,Ihuriro,FarmLand(General),2485,5375,13362
Gasabo,Gatsata,Nyamugari,Ihuriro,LowRiseResidential,3624,5347,10604
Gasabo,Gatsata,Nyamugari,Ihuriro,Plantation,3093,6692,39705
Gasabo,Gatsata,Nyamugari,Isangano,,3237,9411,23611
Gasabo,Gatsata,Nyamugari,Isangano,CommercialOffice,8065,8710,13094
Gasabo,Gatsata,Nyamugari,Isangano,EducationInstitution,9965,10194,13841
Gasabo,Gatsata,Nyamugari,Isangano,ExistingForest,8540,11881,15682
Gasabo,Gatsata,Nyamugari,Isangano,LowRiseResidential,6510,11390,15229
Gasabo,Gatsata,Nyamugari,Isangano,Plantation,3237,4884,23611
Gasabo,Gatsata,Nyamugari,Kanyonyomba,,5854,7856,18791
Gasabo,Gatsata,Nyamugari,Kanyonyomba,FarmLand(General),6969,7713,18078
Gasabo,Gatsata,Nyamugari,Kanyonyomba,HealthFacilities,8088,9113,12029
Gasabo,Gatsata,Nyamugari,Kanyonyomba,LowRiseResidential,5854,6742,18791
Gasabo,Gatsata,Nyamugari,Nyakariba,,6467,8337,19698
Gasabo,Gatsata,Nyamugari,Nyakariba,CommercialGeneral,8489,10215,15953
Gasabo,Gatsata,Nyamugari,Nyakariba,FarmLand(General),6467,7370,19698
Gasabo,Gatsata,Nyamugari,Nyakariba,HealthFacilities,8040,8616,13846
Gasabo,Gatsata,Nyamugari,Nyakariba,LowRiseResidential,6978,7146,14386
Gasabo,Gatsata,Nyamugari,Ruvumero,,17368,22721,36746
Gasabo,Gatsata,Nyamugari,Ruvumero,Plantation,17368,22721,36746
Gasabo,Gatsata,Nyamugari,Rwakarihejuru,,3497,9539,39159
Gasabo,Gatsata,Nyamugari,Rwakarihejuru,ExistingForest,4732,9392,33616
Gasabo,Gatsata,Nyamugari,Rwakarihejuru,FarmLand(General),3498,6086,22546
Gasabo,Gatsata,Nyamugari,Rwakarihejuru,LowRiseResidential,5845,6551,16128
Gasabo,Gatsata,Nyamugari,Rwakarihejuru,Plantation,3497,6083,39159
Gasabo,Gatsata,Nyamugari,Rwakarihejuru,VacantLand,17368,19583,36746
Gasabo,Gikomero,,,,264,12450,36746
Gasabo,Gikomero,Gasagara,,,341,10667,36746
Gasabo,Gikomero,Gasagara,Bwimiyange,,379,1070,4422
Gasabo,Gikomero,Gasagara,Bwimiyange,FarmLand(General),379,1070,4422
Gasabo,Gikomero,Gasagara,Bwingeyo,,354,11184,36746
Gasabo,Gikomero,Gasagara,Bwingeyo,ExistingForest,17368,21369,36746
Gasabo,Gikomero,Gasagara,Bwingeyo,FarmLand(General),354,998,3324
Gasabo,Gikomero,Gasagara,Gasagara,,396,1264,3966
Gasabo,Gikomero,Gasagara,Gasagara,FarmLand(General),396,1170,3966
Gasabo,Gikomero,Gasagara,Gasagara,MixedUse,1124,1358,3710
Gasabo,Gikomero,Gasagara,Mutokerezwa,,14539,17368,36746
Gasabo,Gikomero,Gasagara,Mutokerezwa,FarmLand(General),14539,17368,36746
Gasabo,Gikomero,Gasagara,Rugwiza,,341,14713,36746
Gasabo,Gikomero,Gasagara,Rugwiza,ExistingForest,17368,21622,36746
Gasabo,Gikomero,Gasagara,Rugwiza,FarmLand(General),341,1085,3952
Gasabo,Gikomero,Gasagara,Rugwiza,MixedUse,17368,21432,36746
Gasabo,Gikomero,Gasagara,Rukerereza,,17368,19200,36746
Gasabo,Gikomero,Gasagara,Rukerereza,FarmLand(General),17368,19200,36746
Gasabo,Gikomero,Gicaca,,,264,11763,36746
Gasabo,Gikomero,Gicaca,Gahinga,,17368,17533,36746
Gasabo,Gikomero,Gicaca,Gahinga,FarmLand(General),17368,17533,36746
Gasabo,Gikomero,Gicaca,Munini,,17368,22414,36746
Gasabo,Gikomero,Gicaca,Munini,FarmLand(General),17368,22414,36746
Gasabo,Gikomero,Gicaca,Ntaganzwa,,375,11780,36746
Gasabo,Gikomero,Gicaca,Ntaganzwa,ExistingForest,755,1422,3231
Gasabo,Gikomero,Gicaca,Ntaganzwa,FarmLand(General),375,1017,3804
Gasabo,Gikomero,Gicaca,Ntaganzwa,LowRiseResidential,17368,23073,36746
Gasabo,Gikomero,Gicaca,Ntaganzwa,MixedUse,17368,21606,36746
Gasabo,Gikomero,Gicaca,Nyagasozi,,418,6966,36746
Gasabo,Gikomero,Gicaca,Nyagasozi,ExistingForest,636,1190,3493
Gasabo,Gikomero,Gicaca,Nyagasozi,FarmLand(General),418,937,4036
Gasabo,Gikomero,Gicaca,Nyagasozi,LowRiseResidential,17368,18770,36746
Gasabo,Gikomero,Gicaca,Nyagisozi,,264,11401,36746
Gasabo,Gikomero,Gicaca,Nyagisozi,ExistingForest,870,1377,2871
Gasabo,Gikomero,Gicaca,Nyagisozi,FarmLand(General),264,1086,3914
Gasabo,Gikomero,Gicaca,Nyagisozi,MixedUse,17368,21809,36746
Gasabo,Gikomero,Gicaca,Nyagisozi,VacantLand,17368,21333,36746
Gasabo,Gikomero,Gicaca,Rudakabukirwa,,17368,21372,36746
Gasabo,Gikomero,Gicaca,Rudakabukirwa,FarmLand(General),17368,21372,36746
Gasabo,Gikomero,Gicaca,Ruganda,,538,8342,36746
Gasabo,Gikomero,Gicaca,Ruganda,EducationInstitution,17368,22562,36746
Gasabo,Gikomero,Gicaca,Ruganda,ExistingForest,787,1391,3117
Gasabo,Gikomero,Gicaca,Ruganda,FarmLand(General),538,1074,4496
Gasabo,Gikomero,Kibara,,,357,10610,36746
Gasabo,Gikomero,Kibara,Bwingeyo,,15995,17368,36746
Gasabo,Gikomero,Kibara,Bwingeyo,FarmLand(General),15995,17368,36746
Gasabo,Gikomero,Kibara,Gahinga,,358,1077,3455
Gasabo,Gikomero,Kibara,Gahinga,ExistingForest,490,1152,3158
Gasabo,Gikomero,Kibara,Gahinga,FarmLand(General),358,1001,3455
Gasabo,Gikomero,Kibara,Gasharu,,357,1209,4978
Gasabo,Gikomero,Kibara,Gasharu,FarmLand(General),357,1209,4978
Gasabo,Gikomero,Kibara,Kibobo,,385,1115,3688
Gasabo,Gikomero,Kibara,Kibobo,ExistingForest,666,1275,3251
Gasabo,Gikomero,Kibara,Kibobo,FarmLand(General),385,955,3688
Gasabo,Gikomero,Kibara,Munini,,13269,17368,36746
Gasabo,Gikomero,Kibara,Munini,FarmLand(General),13269,17368,36746
Gasabo,Gikomero,Kibara,Mutokerezwa,,17368,18850,36746
Gasabo,Gikomero,Kibara,Mutokerezwa,FarmLand(General),17368,18850,36746
Gasabo,Gikomero,Kibara,Nombe,,394,13633,36746
Gasabo,Gikomero,Kibara,Nombe,ExistingForest,17368,21572,36746
Gasabo,Gikomero,Kibara,Nombe,FarmLand(General),394,1171,3981
Gasabo,Gikomero,Kibara,Nombe,MixedUse,17368,18157,36746
Gasabo,Gikomero,Kibara,Ntaganzwa,,15619,17368,36746
Gasabo,Gikomero,Kibara,Ntaganzwa,FarmLand(General),15619,17368,36746
Gasabo,Gikomero,Kibara,Nyagisozi,,17368,20479,36746
Gasabo,Gikomero,Kibara,Nyagisozi,FarmLand(General),17368,20479,36746
Gasabo,Gikomero,Munini,,,283,13886,36746
Gasabo,Gikomero,Munini,Gasagara,,15426,17368,36746
Gasabo,Gikomero,Munini,Gasagara,FarmLand(General),15426,17368,36746
Gasabo,Gikomero,Munini,Munini,,494,7361,36746
Gasabo,Gikomero,Munini,Munini,EducationInstitution,17368,20086,36746
Gasabo,Gikomero,Munini,Munini,ExistingForest,586,1190,3056
Gasabo,Gikomero,Munini,Munini,FarmLand(General),494,808,4080
Gasabo,Gikomero,Munini,Mutokerezwa,,310,11615,36746
Gasabo,Gikomero,Munini,Mutokerezwa,EducationInstitution,16797,21836,36746
Gasabo,Gikomero,Munini,Mutokerezwa,ExistingForest,753,1098,2986
Gasabo,Gikomero,Munini,Mutokerezwa,FarmLand(General),310,947,3932
Gasabo,Gikomero,Munini,Mutokerezwa,GovernmentOffice,17368,22578,35136
Gasabo,Gikomero,Munini,Rudakabukirwa,,283,13974,36746
Gasabo,Gikomero,Munini,Rudakabukirwa,EducationInstitution,17368,21953,36746
Gasabo,Gikomero,Munini,Rudakabukirwa,ExistingForest,17368,22086,36746
Gasabo,Gikomero,Munini,Rudakabukirwa,FarmLand(General),283,1059,4282
Gasabo,Gikomero,Munini,Rudakabukirwa,MixedUse,1110,2011,3716
Gasabo,Gikomero,Munini,Rudakabukirwa,"SportsandRecreation",17368,22761,36746
Gasabo,Gikomero,Munini,Rugarama,,17368,22120,36746
Gasabo,Gikomero,Munini,Rugarama,ExistingForest,17368,22560,36746
Gasabo,Gikomero,Munini,Rugarama,FarmLand(General),17368,21681,36746
Gasabo,Gikomero,Munini,Runyinya,,391,11949,36746
Gasabo,Gikomero,Munini,Runyinya,ExistingForest,818,1551,3654
Gasabo,Gikomero,Munini,Runyinya,FarmLand(General),391,1260,4201
Gasabo,Gikomero,Munini,Runyinya,LowRiseResidential,17368,22756,36746
Gasabo,Gikomero,Munini,Runyinya,MixedUse,17368,22230,36746
Gasabo,Gikomero,Munini,Twina,,17368,21892,36746
Gasabo,Gikomero,Munini,Twina,ExistingForest,17368,21697,36746
Gasabo,Gikomero,Munini,Twina,FarmLand(General),17368,22087,36746
Gasabo,Gikomero,Murambi,,,349,13615,36746
Gasabo,Gikomero,Murambi,Burima,,17368,22167,36746
Gasabo,Gikomero,Murambi,Burima,ExistingForest,17368,22534,36746
Gasabo,Gikomero,Murambi,Burima,FarmLand(General),17368,21201,36746
Gasabo,Gikomero,Murambi,Burima,MixedUse,17368,22768,36746
Gasabo,Gikomero,Murambi,Kamusare,,17316,17368,36746
Gasabo,Gikomero,Murambi,Kamusare,FarmLand(General),17316,17368,36746
Gasabo,Gikomero,Murambi,Karwiru,,16617,17368,36746
Gasabo,Gikomero,Murambi,Karwiru,FarmLand(General),16617,17368,36746
Gasabo,Gikomero,Murambi,Kimisebeya,,402,7903,36746
Gasabo,Gikomero,Murambi,Kimisebeya,ExistingForest,767,1182,2621
Gasabo,Gikomero,Murambi,Kimisebeya,FarmLand(General),402,1184,4184
Gasabo,Gikomero,Murambi,Kimisebeya,MixedUse,17368,21343,36746
Gasabo,Gikomero,Murambi,Kivugiza,,374,14160,36746
Gasabo,Gikomero,Murambi,Kivugiza,ExistingForest,17368,21757,36746
Gasabo,Gikomero,Murambi,Kivugiza,FarmLand(General),374,1114,3880
Gasabo,Gikomero,Murambi,Kivugiza,HeavyIndustrial,17368,19609,36746
Gasabo,Gikomero,Murambi,Rugarama,,349,7450,36746
Gasabo,Gikomero,Murambi,Rugarama,ExistingForest,635,1281,2708
Gasabo,Gikomero,Murambi,Rugarama,FarmLand(General),349,1272,4311
Gasabo,Gikomero,Murambi,Rugarama,MixedUse,17368,19796,36746
Gasabo,Gikomero,Murambi,Runyinya,,17368,21187,36746
Gasabo,Gikomero,Murambi,Runyinya,ExistingForest,17368,20405,36746
Gasabo,Gikomero,Murambi,Runyinya,FarmLand(General),17368,21970,36746
Gasabo,Gikomero,Murambi,Twina,,380,10036,36746
Gasabo,Gikomero,Murambi,Twina,EducationInstitution,17368,21016,36746
Gasabo,Gikomero,Murambi,Twina,ExistingForest,534,968,3449
Gasabo,Gikomero,Murambi,Twina,FarmLand(General),380,791,3653
Gasabo,Gikomero,Murambi,Twina,MixedUse,17146,17368,36746
Gasabo,Gisozi,,,,13333,27421,113674
Gasabo,Gisozi,Musezero,,,13808,27665,113674
Gasabo,Gisozi,Musezero,Amajyambere,,24644,27629,57241
Gasabo,Gisozi,Musezero,Amajyambere,LowRiseResidential,25021,25791,53645
Gasabo,Gisozi,Musezero,Amajyambere,Plantation,25472,27598,57241
Gasabo,Gisozi,Musezero,Amajyambere,VacantLand,24644,29498,32560
Gasabo,Gisozi,Musezero,Amarembo,,17368,30653,57640
Gasabo,Gisozi,Musezero,Amarembo,LowRiseResidential,28720,29765,54681
Gasabo,Gisozi,Musezero,Amarembo,Plantation,33893,39199,55771
Gasabo,Gisozi,Musezero,Amarembo,VacantLand,17368,20145,36746
Gasabo,Gisozi,Musezero,Amarembo,Wetland,33262,33504,57640
Gasabo,Gisozi,Musezero,Byimana,,16906,27581,66574
Gasabo,Gisozi,Musezero,Byimana,EducationInstitution,49621,52234,54789
Gasabo,Gisozi,Musezero,Byimana,ExistingForest,23221,24434,27895
Gasabo,Gisozi,Musezero,Byimana,FarmLand(General),20257,29219,66574
Gasabo,Gisozi,Musezero,Byimana,LowRiseResidential,17133,24699,55118
Gasabo,Gisozi,Musezero,Byimana,Mining,17926,20918,38240
Gasabo,Gisozi,Musezero,Byimana,Plantation,19354,27917,60167
Gasabo,Gisozi,Musezero,Byimana,VacantLand,16906,19727,33856
Gasabo,Gisozi,Musezero,Byimana,Wetland,20433,21500,26987
Gasabo,Gisozi,Musezero,Gasave,,16305,28438,82564
Gasabo,Gisozi,Musezero,Gasave,CommercialGeneral,41652,44363,82564
Gasabo,Gisozi,Musezero,Gasave,EducationInstitution,16305,17642,28159
Gasabo,Gisozi,Musezero,Gasave,FarmLand(General),25697,29548,70143
Gasabo,Gisozi,Musezero,Gasave,LowRiseResidential,36849,42823,43981
Gasabo,Gisozi,Musezero,Gasave,Plantation,21937,25224,28732
Gasabo,Gisozi,Musezero,Gasave,ReligiousFacilities,17368,18792,36746
Gasabo,Gisozi,Musezero,Gasave,VacantLand,17368,20674,36746
Gasabo,Gisozi,Musezero,Gasharu,,15793,27166,65953
Gasabo,Gisozi,Musezero,Gasharu,ExistingForest,22252,24583,27896
Gasabo,Gisozi,Musezero,Gasharu,FarmLand(General),20289,27976,53595
Gasabo,Gisozi,Musezero,Gasharu,LowRiseResidential,15793,23299,65953
Gasabo,Gisozi,Musezero,Gasharu,"MediumRiseResidential",22556,33276,48424
Gasabo,Gisozi,Musezero,Gasharu,Mining,25359,26223,30274
Gasabo,Gisozi,Musezero,Gasharu,Plantation,21542,29705,44419
Gasabo,Gisozi,Musezero,Gasharu,VacantLand,24269,25097,30436
Gasabo,Gisozi,Musezero,Giheka,,13808,17246,36746
Gasabo,Gisozi,Musezero,Giheka,FarmLand(General),15686,17368,36746
Gasabo,Gisozi,Musezero,Giheka,Plantation,13808,15289,25906
Gasabo,Gisozi,Musezero,Giheka,Wetland,17368,19080,36746
Gasabo,Gisozi,Musezero,Kabuhundeii,,17368,18441,36746
Gasabo,Gisozi,Musezero,Kabuhundeii,FarmLand(General),17368,18441,36746
Gasabo,Gisozi,Musezero,Kadobogo,,17368,19733,36746
Gasabo,Gisozi,Musezero,Kadobogo,FarmLand(General),17368,19733,36746
Gasabo,Gisozi,Musezero,Kagara,,17368,34504,63722
Gasabo,Gisozi,Musezero,Kagara,CommercialOffice,36345,44468,59482
Gasabo,Gisozi,Musezero,Kagara,EducationInstitution,32721,36441,38225
Gasabo,Gisozi,Musezero,Kagara,LowRiseResidential,27450,29192,61323
Gasabo,Gisozi,Musezero,Kagara,Plantation,27488,29619,63051
Gasabo,Gisozi,Musezero,Kagara,VacantLand,17368,19081,36746
Gasabo,Gisozi,Musezero,Kagara,Wetland,46170,48225,63722
Gasabo,Gisozi,Musezero,Murambi,,17368,22988,36746
Gasabo,Gisozi,Musezero,Murambi,Plantation,17368,22988,36746
Gasabo,Gisozi,Musezero,Ntora,,16088,18215,36746
Gasabo,Gisozi,Musezero,Ntora,FarmLand(General),17368,19063,36746
Gasabo,Gisozi,Musezero,Ntora,Wetland,16088,17368,36746
Gasabo,Gisozi,Musezero,Nyakariba,,14342,25372,113674
Gasabo,Gisozi,Musezero,Nyakariba,ExistingForest,14342,22797,33835
Gasabo,Gisozi,Musezero,Nyakariba,FarmLand(General),20476,22946,113674
Gasabo,Gisozi,Musezero,Nyakariba,LowRiseResidential,20670,24922,50759
Gasabo,Gisozi,Musezero,Nyakariba,Mining,31375,34736,41241
Gasabo,Gisozi,Musezero,Nyakariba,Plantation,18337,20549,93254
Gasabo,Gisozi,Musezero,Nyakariba,Wetland,16534,26282,37505
Gasabo,Gisozi,Musezero,Rukingu,,17368,18788,36746
Gasabo,Gisozi,Musezero,Rukingu,Plantation,17368,18242,36746
Gasabo,Gisozi,Musezero,Rukingu,Wetland,17368,19335,36746
Gasabo,Gisozi,Musezero,Rwinyana,,37523,44133,64521
Gasabo,Gisozi,Musezero,Rwinyana,FarmLand(General),40358,44770,64521
Gasabo,Gisozi,Musezero,Rwinyana,LowRiseResidential,42109,44031,52018
Gasabo,Gisozi,Musezero,Rwinyana,VacantLand,37523,43599,54303
Gasabo,Gisozi,Ruhango,,,13333,26933,92842
Gasabo,Gisozi,Ruhango,Kanyinya,,13333,21492,86725
Gasabo,Gisozi,Ruhango,Kanyinya,FarmLand(General),13904,17169,84997
Gasabo,Gisozi,Ruhango,Kanyinya,LowRiseResidential,19712,21845,64195
Gasabo,Gisozi,Ruhango,Kanyinya,Plantation,13333,16465,86725
Gasabo,Gisozi,Ruhango,Kanyinya,VacantLand,15164,17368,36746
Gasabo,Gisozi,Ruhango,Kanyinya,Wetland,19758,34612,74994
Gasabo,Gisozi,Ruhango,Kumukenke,,17368,34719,82410
Gasabo,Gisozi,Ruhango,Kumukenke,LowRiseResidential,27544,29096,56511
Gasabo,Gisozi,Ruhango,Kumukenke,Plantation,34140,40515,82410
Gasabo,Gisozi,Ruhango,Kumukenke,VacantLand,17368,19971,36746
Gasabo,Gisozi,Ruhango,Kumukenke,Wetland,45101,49295,54300
Gasabo,Gisozi,Ruhango,Murambi,,17368,28874,47462
Gasabo,Gisozi,Ruhango,Murambi,EducationInstitution,31044,34459,40092
Gasabo,Gisozi,Ruhango,Murambi,LowRiseResidential,23483,28802,47462
Gasabo,Gisozi,Ruhango,Murambi,Plantation,30011,32148,40856
Gasabo,Gisozi,Ruhango,Murambi,VacantLand,17368,20087,36746
Gasabo,Gisozi,Ruhango,Ntora,,17813,24769,92842
Gasabo,Gisozi,Ruhango,Ntora,ExistingForest,21965,22616,43965
Gasabo,Gisozi,Ruhango,Ntora,FarmLand(General),20653,21247,87050
Gasabo,Gisozi,Ruhango,Ntora,LowRiseResidential,18151,23050,68871
Gasabo,Gisozi,Ruhango,Ntora,"MediumRiseResidential",28098,35680,42800
Gasabo,Gisozi,Ruhango,Ntora,Plantation,17813,18325,92842
Gasabo,Gisozi,Ruhango,Ntora,Wetland,26901,27697,35000
Gasabo,Gisozi,Ruhango,Rukeri,,17368,26628,53735
Gasabo,Gisozi,Ruhango,Rukeri,LowRiseResidential,23922,32036,45848
Gasabo,Gisozi,Ruhango,Rukeri,Plantation,21689,25518,53735
Gasabo,Gisozi,Ruhango,Rukeri,VacantLand,17368,22331,36746
Gasabo,Gisozi,Ruhango,Umurava,,17368,27373,48711
Gasabo,Gisozi,Ruhango,Umurava,EducationInstitution,17368,22592,36746
Gasabo,Gisozi,Ruhango,Umurava,LowRiseResidential,20272,25506,45332
Gasabo,Gisozi,Ruhango,Umurava,"MediumRiseResidential",29526,37150,43000
Gasabo,Gisozi,Ruhango,Umurava,Plantation,25797,28617,48711
Gasabo,Gisozi,Ruhango,Umurava,VacantLand,17368,22997,36746
Gasabo,Jabana,,,,399,10425,44045
Gasabo,Jabana,Akamatamu,,,1604,10139,43862
Gasabo,Jabana,Akamatamu,Akamatamu,,1604,7479,41042
Gasabo,Jabana,Akamatamu,Akamatamu,ExistingForest,2595,6324,40591
Gasabo,Jabana,Akamatamu,Akamatamu,FarmLand(General),1822,8133,41042
Gasabo,Jabana,Akamatamu,Akamatamu,LowRiseResidential,7095,7181,20004
Gasabo,Jabana,Akamatamu,Akamatamu,Plantation,1604,7159,40393
Gasabo,Jabana,Akamatamu,Akamatamu,Wetland,3529,8599,40691
Gasabo,Jabana,Akamatamu,Cyeyere,,2731,12213,43862
Gasabo,Jabana,Akamatamu,Cyeyere,ExistingForest,8873,15244,19000
Gasabo,Jabana,Akamatamu,Cyeyere,FarmLand(General),2731,7502,43862
Gasabo,Jabana,Akamatamu,Cyeyere,LowRiseResidential,17368,20928,36746
Gasabo,Jabana,Akamatamu,Cyeyere,Plantation,3068,8428,41002
Gasabo,Jabana,Akamatamu,Cyeyere,Warehousing,4808,6159,8577
Gasabo,Jabana,Akamatamu,Cyeyere,Wetland,8743,15019,20122
Gasabo,Jabana,Akamatamu,Murehe,,1721,10382,43782
